id;name;type;life;peer_id;peer_name;misc;zvalue;geom
2768;P2768;MAXIMUM;2.000000;2767;P2767;"name:P2768|type:MAXIMUM|life:2.000000|pair-type:H1|paired-to:P2767|z:3683.000000";3683.000000;"POINT (645737.500000 156712.500000)"
2769;P2769;SADDLE;4.360000;2770;P2770;"name:P2769|type:SADDLE|life:4.360000|pair-type:H1|paired-to:P2770|z:3682.639893";3682.639893;"POINT (651112.500000 148312.500000)"
2770;P2770;MAXIMUM;4.360000;2769;P2769;"name:P2770|type:MAXIMUM|life:4.360000|pair-type:H1|paired-to:P2769|z:3687.000000";3687.000000;"POINT (651112.500000 148337.500000)"
2771;P2771;SADDLE;6.000000;2772;P2772;"name:P2771|type:SADDLE|life:6.000000|pair-type:H1|paired-to:P2772|z:3683.000000";3683.000000;"POINT (638537.500000 148112.500000)"
2772;P2772;MAXIMUM;6.000000;2771;P2771;"name:P2772|type:MAXIMUM|life:6.000000|pair-type:H1|paired-to:P2771|z:3689.000000";3689.000000;"POINT (638562.500000 148112.500000)"
2773;P2773;SADDLE;7.000000;2774;P2774;"name:P2773|type:SADDLE|life:7.000000|pair-type:H1|paired-to:P2774|z:3684.000000";3684.000000;"POINT (645337.500000 147137.500000)"
2774;P2774;MAXIMUM;7.000000;2773;P2773;"name:P2774|type:MAXIMUM|life:7.000000|pair-type:H1|paired-to:P2773|z:3691.000000";3691.000000;"POINT (645337.500000 147112.500000)"
2775;P2775;SADDLE;4.000000;2776;P2776;"name:P2775|type:SADDLE|life:4.000000|pair-type:H1|paired-to:P2776|z:3684.000000";3684.000000;"POINT (638512.500000 148162.500000)"
2776;P2776;MAXIMUM;4.000000;2775;P2775;"name:P2776|type:MAXIMUM|life:4.000000|pair-type:H1|paired-to:P2775|z:3688.000000";3688.000000;"POINT (638537.500000 148137.500000)"
2777;P2777;SADDLE;14.000000;2778;P2778;"name:P2777|type:SADDLE|life:14.000000|pair-type:H1|paired-to:P2778|z:3684.000000";3684.000000;"POINT (649412.500000 155887.500000)"
2778;P2778;MAXIMUM;14.000000;2777;P2777;"name:P2778|type:MAXIMUM|life:14.000000|pair-type:H1|paired-to:P2777|z:3698.000000";3698.000000;"POINT (649437.500000 155887.500000)"
2779;P2779;SADDLE;9.640000;2780;P2780;"name:P2779|type:SADDLE|life:9.640000|pair-type:H1|paired-to:P2780|z:3684.360107";3684.360107;"POINT (653412.500000 153387.500000)"
2780;P2780;MAXIMUM;9.640000;2779;P2779;"name:P2780|type:MAXIMUM|life:9.640000|pair-type:H1|paired-to:P2779|z:3694.000000";3694.000000;"POINT (653412.500000 153362.500000)"
2781;P2781;SADDLE;27.000000;2782;P2782;"name:P2781|type:SADDLE|life:27.000000|pair-type:H1|paired-to:P2782|z:3686.000000";3686.000000;"POINT (640337.500000 149962.500000)"
2782;P2782;MAXIMUM;27.000000;2781;P2781;"name:P2782|type:MAXIMUM|life:27.000000|pair-type:H1|paired-to:P2781|z:3713.000000";3713.000000;"POINT (640362.500000 149887.500000)"
2783;P2783;SADDLE;14.360000;2784;P2784;"name:P2783|type:SADDLE|life:14.360000|pair-type:H1|paired-to:P2784|z:3686.000000";3686.000000;"POINT (649287.500000 155962.500000)"
2784;P2784;MAXIMUM;14.360000;2783;P2783;"name:P2784|type:MAXIMUM|life:14.360000|pair-type:H1|paired-to:P2783|z:3700.360107";3700.360107;"POINT (649362.500000 155912.500000)"
2785;P2785;SADDLE;4.000000;2786;P2786;"name:P2785|type:SADDLE|life:4.000000|pair-type:H1|paired-to:P2786|z:3686.000000";3686.000000;"POINT (649337.500000 155962.500000)"
2786;P2786;MAXIMUM;4.000000;2785;P2785;"name:P2786|type:MAXIMUM|life:4.000000|pair-type:H1|paired-to:P2785|z:3690.000000";3690.000000;"POINT (649312.500000 155962.500000)"
2787;P2787;SADDLE;14.000000;2788;P2788;"name:P2787|type:SADDLE|life:14.000000|pair-type:H1|paired-to:P2788|z:3687.000000";3687.000000;"POINT (651137.500000 148262.500000)"
2788;P2788;MAXIMUM;14.000000;2787;P2787;"name:P2788|type:MAXIMUM|life:14.000000|pair-type:H1|paired-to:P2787|z:3701.000000";3701.000000;"POINT (651137.500000 148287.500000)"
2789;P2789;SADDLE;4.880000;2790;P2790;"name:P2789|type:SADDLE|life:4.880000|pair-type:H1|paired-to:P2790|z:3687.120117";3687.120117;"POINT (639137.500000 154612.500000)"
2790;P2790;MAXIMUM;4.880000;2789;P2789;"name:P2790|type:MAXIMUM|life:4.880000|pair-type:H1|paired-to:P2789|z:3692.000000";3692.000000;"POINT (639162.500000 154687.500000)"
2791;P2791;SADDLE;2.720000;2792;P2792;"name:P2791|type:SADDLE|life:2.720000|pair-type:H1|paired-to:P2792|z:3687.639893";3687.639893;"POINT (638512.500000 148312.500000)"
2792;P2792;MAXIMUM;2.720000;2791;P2791;"name:P2792|type:MAXIMUM|life:2.720000|pair-type:H1|paired-to:P2791|z:3690.360107";3690.360107;"POINT (638512.500000 148237.500000)"
2793;P2793;SADDLE;13.000000;2794;P2794;"name:P2793|type:SADDLE|life:13.000000|pair-type:H1|paired-to:P2794|z:3688.000000";3688.000000;"POINT (643037.500000 145087.500000)"
2794;P2794;MAXIMUM;13.000000;2793;P2793;"name:P2794|type:MAXIMUM|life:13.000000|pair-type:H1|paired-to:P2793|z:3701.000000";3701.000000;"POINT (643037.500000 145062.500000)"
2795;P2795;SADDLE;13.360000;2796;P2796;"name:P2795|type:SADDLE|life:13.360000|pair-type:H1|paired-to:P2796|z:3688.000000";3688.000000;"POINT (642987.500000 145337.500000)"
2796;P2796;MAXIMUM;13.360000;2795;P2795;"name:P2796|type:MAXIMUM|life:13.360000|pair-type:H1|paired-to:P2795|z:3701.360107";3701.360107;"POINT (642987.500000 145312.500000)"
2797;P2797;SADDLE;12.000000;2798;P2798;"name:P2797|type:SADDLE|life:12.000000|pair-type:H1|paired-to:P2798|z:3688.000000";3688.000000;"POINT (642962.500000 145387.500000)"
2798;P2798;MAXIMUM;12.000000;2797;P2797;"name:P2798|type:MAXIMUM|life:12.000000|pair-type:H1|paired-to:P2797|z:3700.000000";3700.000000;"POINT (642962.500000 145337.500000)"
2799;P2799;SADDLE;16.000000;2800;P2800;"name:P2799|type:SADDLE|life:16.000000|pair-type:H1|paired-to:P2800|z:3688.000000";3688.000000;"POINT (649487.500000 155837.500000)"
2800;P2800;MAXIMUM;16.000000;2799;P2799;"name:P2800|type:MAXIMUM|life:16.000000|pair-type:H1|paired-to:P2799|z:3704.000000";3704.000000;"POINT (649487.500000 155862.500000)"
2801;P2801;SADDLE;204.000000;2802;P2802;"name:P2801|type:SADDLE|life:204.000000|pair-type:H1|paired-to:P2802|z:3689.000000";3689.000000;"POINT (638012.500000 150137.500000)"
2802;P2802;MAXIMUM;204.000000;2801;P2801;"name:P2802|type:MAXIMUM|life:204.000000|pair-type:H1|paired-to:P2801|z:3893.000000";3893.000000;"POINT (637937.500000 149787.500000)"
2803;P2803;SADDLE;4.000000;2804;P2804;"name:P2803|type:SADDLE|life:4.000000|pair-type:H1|paired-to:P2804|z:3692.000000";3692.000000;"POINT (643587.500000 157762.500000)"
2804;P2804;MAXIMUM;4.000000;2803;P2803;"name:P2804|type:MAXIMUM|life:4.000000|pair-type:H1|paired-to:P2803|z:3696.000000";3696.000000;"POINT (643587.500000 157787.500000)"
2805;P2805;SADDLE;7.000000;2806;P2806;"name:P2805|type:SADDLE|life:7.000000|pair-type:H1|paired-to:P2806|z:3693.000000";3693.000000;"POINT (643012.500000 145262.500000)"
2806;P2806;MAXIMUM;7.000000;2805;P2805;"name:P2806|type:MAXIMUM|life:7.000000|pair-type:H1|paired-to:P2805|z:3700.000000";3700.000000;"POINT (643012.500000 145237.500000)"
2807;P2807;SADDLE;8.000000;2808;P2808;"name:P2807|type:SADDLE|life:8.000000|pair-type:H1|paired-to:P2808|z:3693.000000";3693.000000;"POINT (649112.500000 152662.500000)"
2808;P2808;MAXIMUM;8.000000;2807;P2807;"name:P2808|type:MAXIMUM|life:8.000000|pair-type:H1|paired-to:P2807|z:3701.000000";3701.000000;"POINT (649112.500000 152637.500000)"
2809;P2809;SADDLE;56.360000;2810;P2810;"name:P2809|type:SADDLE|life:56.360000|pair-type:H1|paired-to:P2810|z:3694.639893";3694.639893;"POINT (641612.500000 146412.500000)"
2810;P2810;MAXIMUM;56.360000;2809;P2809;"name:P2810|type:MAXIMUM|life:56.360000|pair-type:H1|paired-to:P2809|z:3751.000000";3751.000000;"POINT (641362.500000 146387.500000)"
2811;P2811;SADDLE;4.000000;2812;P2812;"name:P2811|type:SADDLE|life:4.000000|pair-type:H1|paired-to:P2812|z:3696.000000";3696.000000;"POINT (641687.500000 146437.500000)"
2812;P2812;MAXIMUM;4.000000;2811;P2811;"name:P2812|type:MAXIMUM|life:4.000000|pair-type:H1|paired-to:P2811|z:3700.000000";3700.000000;"POINT (641637.500000 146437.500000)"
2813;P2813;SADDLE;22.000000;2814;P2814;"name:P2813|type:SADDLE|life:22.000000|pair-type:H1|paired-to:P2814|z:3697.000000";3697.000000;"POINT (650987.500000 155437.500000)"
2814;P2814;MAXIMUM;22.000000;2813;P2813;"name:P2814|type:MAXIMUM|life:22.000000|pair-type:H1|paired-to:P2813|z:3719.000000";3719.000000;"POINT (650937.500000 155437.500000)"
2815;P2815;SADDLE;0.720000;2816;P2816;"name:P2815|type:SADDLE|life:0.720000|pair-type:H1|paired-to:P2816|z:3699.639893";3699.639893;"POINT (640737.500000 146562.500000)"
2816;P2816;MAXIMUM;0.720000;2815;P2815;"name:P2816|type:MAXIMUM|life:0.720000|pair-type:H1|paired-to:P2815|z:3700.360107";3700.360107;"POINT (640762.500000 146562.500000)"
2817;P2817;SADDLE;1.000000;2818;P2818;"name:P2817|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2818|z:3701.000000";3701.000000;"POINT (638487.500000 148462.500000)"
2818;P2818;MAXIMUM;1.000000;2817;P2817;"name:P2818|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2817|z:3702.000000";3702.000000;"POINT (638512.500000 148462.500000)"
2819;P2819;SADDLE;3.000000;2820;P2820;"name:P2819|type:SADDLE|life:3.000000|pair-type:H1|paired-to:P2820|z:3701.000000";3701.000000;"POINT (650937.500000 148612.500000)"
2820;P2820;MAXIMUM;3.000000;2819;P2819;"name:P2820|type:MAXIMUM|life:3.000000|pair-type:H1|paired-to:P2819|z:3704.000000";3704.000000;"POINT (650962.500000 148612.500000)"
2821;P2821;SADDLE;1.000000;2822;P2822;"name:P2821|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2822|z:3701.000000";3701.000000;"POINT (638137.500000 149112.500000)"
2822;P2822;MAXIMUM;1.000000;2821;P2821;"name:P2822|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2821|z:3702.000000";3702.000000;"POINT (638137.500000 149087.500000)"
2823;P2823;SADDLE;16.360000;2824;P2824;"name:P2823|type:SADDLE|life:16.360000|pair-type:H1|paired-to:P2824|z:3701.639893";3701.639893;"POINT (637262.500000 149112.500000)"
2824;P2824;MAXIMUM;16.360000;2823;P2823;"name:P2824|type:MAXIMUM|life:16.360000|pair-type:H1|paired-to:P2823|z:3718.000000";3718.000000;"POINT (637212.500000 149062.500000)"
2825;P2825;SADDLE;15.000000;2826;P2826;"name:P2825|type:SADDLE|life:15.000000|pair-type:H1|paired-to:P2826|z:3703.000000";3703.000000;"POINT (640262.500000 150037.500000)"
2826;P2826;MAXIMUM;15.000000;2825;P2825;"name:P2826|type:MAXIMUM|life:15.000000|pair-type:H1|paired-to:P2825|z:3718.000000";3718.000000;"POINT (640287.500000 150012.500000)"
2827;P2827;SADDLE;7.000000;2828;P2828;"name:P2827|type:SADDLE|life:7.000000|pair-type:H1|paired-to:P2828|z:3706.000000";3706.000000;"POINT (649087.500000 152687.500000)"
2828;P2828;MAXIMUM;7.000000;2827;P2827;"name:P2828|type:MAXIMUM|life:7.000000|pair-type:H1|paired-to:P2827|z:3713.000000";3713.000000;"POINT (649087.500000 152662.500000)"
2829;P2829;SADDLE;6.000000;2830;P2830;"name:P2829|type:SADDLE|life:6.000000|pair-type:H1|paired-to:P2830|z:3706.000000";3706.000000;"POINT (639462.500000 154312.500000)"
2830;P2830;MAXIMUM;6.000000;2829;P2829;"name:P2830|type:MAXIMUM|life:6.000000|pair-type:H1|paired-to:P2829|z:3712.000000";3712.000000;"POINT (639412.500000 154312.500000)"
2831;P2831;SADDLE;12.360000;2832;P2832;"name:P2831|type:SADDLE|life:12.360000|pair-type:H1|paired-to:P2832|z:3707.639893";3707.639893;"POINT (637337.500000 149337.500000)"
2832;P2832;MAXIMUM;12.360000;2831;P2831;"name:P2832|type:MAXIMUM|life:12.360000|pair-type:H1|paired-to:P2831|z:3720.000000";3720.000000;"POINT (637337.500000 149212.500000)"
2833;P2833;SADDLE;162.000000;2834;P2834;"name:P2833|type:SADDLE|life:162.000000|pair-type:H1|paired-to:P2834|z:3708.000000";3708.000000;"POINT (650262.500000 149712.500000)"
2834;P2834;MAXIMUM;162.000000;2833;P2833;"name:P2834|type:MAXIMUM|life:162.000000|pair-type:H1|paired-to:P2833|z:3870.000000";3870.000000;"POINT (649562.500000 150337.500000)"
2835;P2835;SADDLE;68.000000;2836;P2836;"name:P2835|type:SADDLE|life:68.000000|pair-type:H1|paired-to:P2836|z:3708.000000";3708.000000;"POINT (640712.500000 153212.500000)"
2836;P2836;MAXIMUM;68.000000;2835;P2835;"name:P2836|type:MAXIMUM|life:68.000000|pair-type:H1|paired-to:P2835|z:3776.000000";3776.000000;"POINT (640737.500000 152987.500000)"
2837;P2837;SADDLE;1.000000;2838;P2838;"name:P2837|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2838|z:3708.000000";3708.000000;"POINT (653362.500000 153387.500000)"
2838;P2838;MAXIMUM;1.000000;2837;P2837;"name:P2838|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2837|z:3709.000000";3709.000000;"POINT (653387.500000 153387.500000)"
2839;P2839;SADDLE;12.000000;2840;P2840;"name:P2839|type:SADDLE|life:12.000000|pair-type:H1|paired-to:P2840|z:3709.000000";3709.000000;"POINT (650262.500000 149662.500000)"
2840;P2840;MAXIMUM;12.000000;2839;P2839;"name:P2840|type:MAXIMUM|life:12.000000|pair-type:H1|paired-to:P2839|z:3721.000000";3721.000000;"POINT (650262.500000 149687.500000)"
2841;P2841;SADDLE;8.000000;2842;P2842;"name:P2841|type:SADDLE|life:8.000000|pair-type:H1|paired-to:P2842|z:3709.000000";3709.000000;"POINT (640712.500000 153162.500000)"
2842;P2842;MAXIMUM;8.000000;2841;P2841;"name:P2842|type:MAXIMUM|life:8.000000|pair-type:H1|paired-to:P2841|z:3717.000000";3717.000000;"POINT (640712.500000 153187.500000)"
2843;P2843;SADDLE;2.000000;2844;P2844;"name:P2843|type:SADDLE|life:2.000000|pair-type:H1|paired-to:P2844|z:3710.000000";3710.000000;"POINT (640362.500000 149862.500000)"
2844;P2844;MAXIMUM;2.000000;2843;P2843;"name:P2844|type:MAXIMUM|life:2.000000|pair-type:H1|paired-to:P2843|z:3712.000000";3712.000000;"POINT (640387.500000 149862.500000)"
2845;P2845;SADDLE;1.000000;2846;P2846;"name:P2845|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2846|z:3710.000000";3710.000000;"POINT (640262.500000 150087.500000)"
2846;P2846;MAXIMUM;1.000000;2845;P2845;"name:P2846|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2845|z:3711.000000";3711.000000;"POINT (640262.500000 150062.500000)"
2847;P2847;SADDLE;1.720000;2848;P2848;"name:P2847|type:SADDLE|life:1.720000|pair-type:H1|paired-to:P2848|z:3710.639893";3710.639893;"POINT (640537.500000 146512.500000)"
2848;P2848;MAXIMUM;1.720000;2847;P2847;"name:P2848|type:MAXIMUM|life:1.720000|pair-type:H1|paired-to:P2847|z:3712.360107";3712.360107;"POINT (640587.500000 146537.500000)"
2849;P2849;SADDLE;9.000000;2850;P2850;"name:P2849|type:SADDLE|life:9.000000|pair-type:H1|paired-to:P2850|z:3711.000000";3711.000000;"POINT (638062.500000 150237.500000)"
2850;P2850;MAXIMUM;9.000000;2849;P2849;"name:P2850|type:MAXIMUM|life:9.000000|pair-type:H1|paired-to:P2849|z:3720.000000";3720.000000;"POINT (638037.500000 150212.500000)"
2851;P2851;SADDLE;9.000000;2852;P2852;"name:P2851|type:SADDLE|life:9.000000|pair-type:H1|paired-to:P2852|z:3711.000000";3711.000000;"POINT (649562.500000 155812.500000)"
2852;P2852;MAXIMUM;9.000000;2851;P2851;"name:P2852|type:MAXIMUM|life:9.000000|pair-type:H1|paired-to:P2851|z:3720.000000";3720.000000;"POINT (649562.500000 155837.500000)"
2853;P2853;SADDLE;5.000000;2854;P2854;"name:P2853|type:SADDLE|life:5.000000|pair-type:H1|paired-to:P2854|z:3712.000000";3712.000000;"POINT (640237.500000 150137.500000)"
2854;P2854;MAXIMUM;5.000000;2853;P2853;"name:P2854|type:MAXIMUM|life:5.000000|pair-type:H1|paired-to:P2853|z:3717.000000";3717.000000;"POINT (640237.500000 150112.500000)"
2855;P2855;SADDLE;14.000000;2856;P2856;"name:P2855|type:SADDLE|life:14.000000|pair-type:H1|paired-to:P2856|z:3712.000000";3712.000000;"POINT (641462.500000 152562.500000)"
2856;P2856;MAXIMUM;14.000000;2855;P2855;"name:P2856|type:MAXIMUM|life:14.000000|pair-type:H1|paired-to:P2855|z:3726.000000";3726.000000;"POINT (641437.500000 152562.500000)"
2857;P2857;SADDLE;12.360000;2858;P2858;"name:P2857|type:SADDLE|life:12.360000|pair-type:H1|paired-to:P2858|z:3712.639893";3712.639893;"POINT (641562.500000 152487.500000)"
2858;P2858;MAXIMUM;12.360000;2857;P2857;"name:P2858|type:MAXIMUM|life:12.360000|pair-type:H1|paired-to:P2857|z:3725.000000";3725.000000;"POINT (641487.500000 152537.500000)"
2859;P2859;SADDLE;4.000000;2860;P2860;"name:P2859|type:SADDLE|life:4.000000|pair-type:H1|paired-to:P2860|z:3713.000000";3713.000000;"POINT (641512.500000 152512.500000)"
2860;P2860;MAXIMUM;4.000000;2859;P2859;"name:P2860|type:MAXIMUM|life:4.000000|pair-type:H1|paired-to:P2859|z:3717.000000";3717.000000;"POINT (641537.500000 152512.500000)"
2861;P2861;SADDLE;1.000000;2862;P2862;"name:P2861|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2862|z:3716.000000";3716.000000;"POINT (636312.500000 148437.500000)"
2862;P2862;MAXIMUM;1.000000;2861;P2861;"name:P2862|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2861|z:3717.000000";3717.000000;"POINT (636337.500000 148437.500000)"
2863;P2863;SADDLE;0.009000;2864;P2864;"name:P2863|type:SADDLE|life:0.009000|pair-type:H1|paired-to:P2864|z:3717.000000";3717.000000;"POINT (643412.500000 147287.500000)"
2864;P2864;MAXIMUM;0.009000;2863;P2863;"name:P2864|type:MAXIMUM|life:0.009000|pair-type:H1|paired-to:P2863|z:3717.009033";3717.009033;"POINT (643437.500000 147312.500000)"
2865;P2865;SADDLE;2.000000;2866;P2866;"name:P2865|type:SADDLE|life:2.000000|pair-type:H1|paired-to:P2866|z:3718.000000";3718.000000;"POINT (636112.500000 148537.500000)"
2866;P2866;MAXIMUM;2.000000;2865;P2865;"name:P2866|type:MAXIMUM|life:2.000000|pair-type:H1|paired-to:P2865|z:3720.000000";3720.000000;"POINT (636087.500000 148537.500000)"
2867;P2867;SADDLE;1.000000;2868;P2868;"name:P2867|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2868|z:3718.000000";3718.000000;"POINT (650912.500000 155412.500000)"
2868;P2868;MAXIMUM;1.000000;2867;P2867;"name:P2868|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2867|z:3719.000000";3719.000000;"POINT (650887.500000 155412.500000)"
2869;P2869;SADDLE;4.000000;2870;P2870;"name:P2869|type:SADDLE|life:4.000000|pair-type:H1|paired-to:P2870|z:3720.000000";3720.000000;"POINT (650312.500000 149637.500000)"
2870;P2870;MAXIMUM;4.000000;2869;P2869;"name:P2870|type:MAXIMUM|life:4.000000|pair-type:H1|paired-to:P2869|z:3724.000000";3724.000000;"POINT (650287.500000 149637.500000)"
2871;P2871;SADDLE;6.000000;2872;P2872;"name:P2871|type:SADDLE|life:6.000000|pair-type:H1|paired-to:P2872|z:3720.000000";3720.000000;"POINT (638062.500000 150287.500000)"
2872;P2872;MAXIMUM;6.000000;2871;P2871;"name:P2872|type:MAXIMUM|life:6.000000|pair-type:H1|paired-to:P2871|z:3726.000000";3726.000000;"POINT (638062.500000 150262.500000)"
2873;P2873;SADDLE;2.640000;2874;P2874;"name:P2873|type:SADDLE|life:2.640000|pair-type:H1|paired-to:P2874|z:3720.360107";3720.360107;"POINT (641862.500000 152412.500000)"
2874;P2874;MAXIMUM;2.640000;2873;P2873;"name:P2874|type:MAXIMUM|life:2.640000|pair-type:H1|paired-to:P2873|z:3723.000000";3723.000000;"POINT (641887.500000 152412.500000)"
2875;P2875;SADDLE;10.000000;2876;P2876;"name:P2875|type:SADDLE|life:10.000000|pair-type:H1|paired-to:P2876|z:3721.000000";3721.000000;"POINT (650362.500000 149562.500000)"
2876;P2876;MAXIMUM;10.000000;2875;P2875;"name:P2876|type:MAXIMUM|life:10.000000|pair-type:H1|paired-to:P2875|z:3731.000000";3731.000000;"POINT (650337.500000 149587.500000)"
2877;P2877;SADDLE;8.000000;2878;P2878;"name:P2877|type:SADDLE|life:8.000000|pair-type:H1|paired-to:P2878|z:3721.000000";3721.000000;"POINT (641587.500000 152462.500000)"
2878;P2878;MAXIMUM;8.000000;2877;P2877;"name:P2878|type:MAXIMUM|life:8.000000|pair-type:H1|paired-to:P2877|z:3729.000000";3729.000000;"POINT (641587.500000 152487.500000)"
2879;P2879;SADDLE;1.000000;2880;P2880;"name:P2879|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2880|z:3722.000000";3722.000000;"POINT (641012.500000 151062.500000)"
2880;P2880;MAXIMUM;1.000000;2879;P2879;"name:P2880|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2879|z:3723.000000";3723.000000;"POINT (641012.500000 151037.500000)"
2881;P2881;SADDLE;6.991000;2882;P2882;"name:P2881|type:SADDLE|life:6.991000|pair-type:H1|paired-to:P2882|z:3722.009033";3722.009033;"POINT (650337.500000 149612.500000)"
2882;P2882;MAXIMUM;6.991000;2881;P2881;"name:P2882|type:MAXIMUM|life:6.991000|pair-type:H1|paired-to:P2881|z:3729.000000";3729.000000;"POINT (650312.500000 149612.500000)"
2883;P2883;SADDLE;2.000000;2884;P2884;"name:P2883|type:SADDLE|life:2.000000|pair-type:H1|paired-to:P2884|z:3723.000000";3723.000000;"POINT (643337.500000 147262.500000)"
2884;P2884;MAXIMUM;2.000000;2883;P2883;"name:P2884|type:MAXIMUM|life:2.000000|pair-type:H1|paired-to:P2883|z:3725.000000";3725.000000;"POINT (643362.500000 147262.500000)"
2885;P2885;SADDLE;27.000000;2886;P2886;"name:P2885|type:SADDLE|life:27.000000|pair-type:H1|paired-to:P2886|z:3724.000000";3724.000000;"POINT (645112.500000 147262.500000)"
2886;P2886;MAXIMUM;27.000000;2885;P2885;"name:P2886|type:MAXIMUM|life:27.000000|pair-type:H1|paired-to:P2885|z:3751.000000";3751.000000;"POINT (645137.500000 147262.500000)"
2887;P2887;SADDLE;41.000000;2888;P2888;"name:P2887|type:SADDLE|life:41.000000|pair-type:H1|paired-to:P2888|z:3724.000000";3724.000000;"POINT (638437.500000 150612.500000)"
2888;P2888;MAXIMUM;41.000000;2887;P2887;"name:P2888|type:MAXIMUM|life:41.000000|pair-type:H1|paired-to:P2887|z:3765.000000";3765.000000;"POINT (638212.500000 150462.500000)"
2889;P2889;SADDLE;1.000000;2890;P2890;"name:P2889|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2890|z:3724.000000";3724.000000;"POINT (649037.500000 152687.500000)"
2890;P2890;MAXIMUM;1.000000;2889;P2889;"name:P2890|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2889|z:3725.000000";3725.000000;"POINT (649062.500000 152687.500000)"
2891;P2891;SADDLE;17.000000;2892;P2892;"name:P2891|type:SADDLE|life:17.000000|pair-type:H1|paired-to:P2892|z:3724.000000";3724.000000;"POINT (651237.500000 155437.500000)"
2892;P2892;MAXIMUM;17.000000;2891;P2891;"name:P2892|type:MAXIMUM|life:17.000000|pair-type:H1|paired-to:P2891|z:3741.000000";3741.000000;"POINT (651187.500000 155462.500000)"
2893;P2893;SADDLE;9.720000;2894;P2894;"name:P2893|type:SADDLE|life:9.720000|pair-type:H1|paired-to:P2894|z:3724.639893";3724.639893;"POINT (641662.500000 152437.500000)"
2894;P2894;MAXIMUM;9.720000;2893;P2893;"name:P2894|type:MAXIMUM|life:9.720000|pair-type:H1|paired-to:P2893|z:3734.360107";3734.360107;"POINT (641737.500000 152437.500000)"
2895;P2895;SADDLE;16.000000;2896;P2896;"name:P2895|type:SADDLE|life:16.000000|pair-type:H1|paired-to:P2896|z:3726.000000";3726.000000;"POINT (650937.500000 148712.500000)"
2896;P2896;MAXIMUM;16.000000;2895;P2895;"name:P2896|type:MAXIMUM|life:16.000000|pair-type:H1|paired-to:P2895|z:3742.000000";3742.000000;"POINT (650912.500000 148687.500000)"
2897;P2897;SADDLE;1.000000;2898;P2898;"name:P2897|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2898|z:3726.000000";3726.000000;"POINT (649012.500000 152712.500000)"
2898;P2898;MAXIMUM;1.000000;2897;P2897;"name:P2898|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2897|z:3727.000000";3727.000000;"POINT (649037.500000 152712.500000)"
2899;P2899;SADDLE;1.000000;2900;P2900;"name:P2899|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2900|z:3726.000000";3726.000000;"POINT (648987.500000 152737.500000)"
2900;P2900;MAXIMUM;1.000000;2899;P2899;"name:P2900|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2899|z:3727.000000";3727.000000;"POINT (649012.500000 152737.500000)"
2901;P2901;SADDLE;1.000000;2902;P2902;"name:P2901|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2902|z:3727.000000";3727.000000;"POINT (640412.500000 146387.500000)"
2902;P2902;MAXIMUM;1.000000;2901;P2901;"name:P2902|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2901|z:3728.000000";3728.000000;"POINT (640412.500000 146362.500000)"
2903;P2903;SADDLE;28.000000;2904;P2904;"name:P2903|type:SADDLE|life:28.000000|pair-type:H1|paired-to:P2904|z:3728.000000";3728.000000;"POINT (644887.500000 147487.500000)"
2904;P2904;MAXIMUM;28.000000;2903;P2903;"name:P2904|type:MAXIMUM|life:28.000000|pair-type:H1|paired-to:P2903|z:3756.000000";3756.000000;"POINT (644937.500000 147412.500000)"
2905;P2905;SADDLE;1.000000;2906;P2906;"name:P2905|type:SADDLE|life:1.000000|pair-type:H1|paired-to:P2906|z:3728.000000";3728.000000;"POINT (640187.500000 150162.500000)"
2906;P2906;MAXIMUM;1.000000;2905;P2905;"name:P2906|type:MAXIMUM|life:1.000000|pair-type:H1|paired-to:P2905|z:3729.000000";3729.000000;"POINT (640212.500000 150162.500000)"
2907;P2907;SADDLE;308.000000;2908;P2908;"name:P2907|type:SADDLE|life:308.000000|pair-type:H1|paired-to:P2908|z:3728.000000";3728.000000;"POINT (648587.500000 154537.500000)"
2908;P2908;MAXIMUM;308.000000;2907;P2907;"name:P2908|type:MAXIMUM|life:308.000000|pair-type:H1|paired-to:P2907|z:4036.000000";4036.000000;"POINT (649037.500000 153612.500000)"
